Initial_POC,Anoxia_Duration_min
47000.0,1.4666666666666666
137200.0,1.4666666666666666
227400.0,1.4833333333333334
317600.0,1.4833333333333334
407800.0,1.5
498000.0,1.5
588200.0,1.5166666666666666
678400.0,1.5333333333333332
768600.0,1.5333333333333332
858800.0,1.55
949000.0,1.5666666666666667
1039200.0,1.5833333333333333
1129400.0,1.5999999999999999
1219600.0,1.6166666666666667
1309800.0,1.6333333333333333
1400000.0,1.6333333333333333
