bio_amp,khyd_amp,duration_hr,resp_rate
121.42857142857144,29.285714285714285,9.828240394592283,78.50465393066406
137.14285714285714,29.285714285714285,10.634992599487305,72.61600494384766
152.85714285714286,29.285714285714285,10.632007598876951,72.63632202148438
168.57142857142856,29.285714285714285,10.638017654418944,72.6521224975586
184.28571428571428,29.285714285714285,10.635035514831545,72.67243194580078
200.0,29.285714285714285,10.632387161254885,72.69049072265625
90.0,43.42857142857143,7.196542739868164,107.12853240966795
105.71428571428572,43.42857142857143,7.194561958312988,107.15787506103516
121.42857142857144,43.42857142857143,7.201064586639404,107.1849594116211
137.14285714285714,43.42857142857143,7.1992387771606445,107.2120361328125
152.85714285714286,43.42857142857143,7.197564601898193,107.23686981201172
168.57142857142856,43.42857142857143,7.204222679138184,107.2616958618164
184.28571428571428,43.42857142857143,7.202550888061523,107.2865219116211
200.0,43.42857142857143,7.201487064361572,107.30232238769533
90.0,57.57142857142857,5.442931175231934,141.6184844970703
105.71428571428572,57.57142857142857,5.4415364265441895,141.6545867919922
121.42857142857144,57.57142857142857,5.4485602378845215,141.68844604492188
137.14285714285714,57.57142857142857,5.447340488433838,141.7200469970703
152.85714285714286,57.57142857142857,5.446382999420166,141.744873046875
168.57142857142856,57.57142857142857,5.445685863494873,141.762939453125
184.28571428571428,57.57142857142857,5.445163249969482,141.77647399902344
200.0,57.57142857142857,5.4448137283325195,141.78550720214844
90.0,71.71428571428571,4.373268127441406,176.0226593017578
105.71428571428572,71.71428571428571,4.380638599395752,176.06103515625
121.42857142857144,71.71428571428571,4.379736423492432,176.09713745117188
137.14285714285714,71.71428571428571,4.379227638244629,176.11746215820312
152.85714285714286,71.71428571428571,4.3788323402404785,176.13327026367188
168.57142857142856,71.71428571428571,4.378493309020996,176.1468048095703
184.28571428571428,71.71428571428571,4.386541843414307,176.15809631347656
200.0,71.71428571428571,4.38631534576416,176.1671142578125
90.0,85.85714285714286,3.663208246231079,210.3410797119141
105.71428571428572,85.85714285714286,3.662575721740722,210.377197265625
121.42857142857144,85.85714285714286,3.662179946899414,210.39976501464844
137.14285714285714,85.85714285714286,3.661902666091919,210.4155731201172
152.85714285714286,85.85714285714286,3.6699960231781006,210.4291076660156
168.57142857142856,85.85714285714286,3.669757843017578,210.44265747070312
184.28571428571428,85.85714285714286,3.6695594787597656,210.45394897460935
200.0,85.85714285714286,3.669361352920532,210.4652099609375
90.0,100.0,3.1475822925567627,244.564697265625
105.71428571428572,100.0,3.1472597122192383,244.5895233154297
121.42857142857144,100.0,3.146996021270752,244.60984802246097
137.14285714285714,100.0,3.1551506519317627,244.62338256835935
152.85714285714286,100.0,3.154945135116577,244.63917541503903
168.57142857142856,100.0,3.1547982692718506,244.6504669189453
184.28571428571428,100.0,3.154651165008545,244.66175842285156
200.0,100.0,3.1545917987823486,244.6662750244141
1.0,90.0,0.0,0.0
15.142857142857142,90.0,0.0,0.0
29.285714285714285,90.0,2.9205164909362793,260.2398986816406
43.42857142857143,90.0,3.481358766555786,220.21340942382812
57.57142857142857,90.0,3.488824367523194,220.267578125
71.71428571428571,90.0,3.488067388534546,220.31497192382812
85.85714285714286,90.0,3.4956412315368652,220.3623809814453
100.0,90.0,3.495100975036621,220.3962249755859
1.0,105.71428571428572,0.0,0.0
15.142857142857142,105.71428571428572,0.0,0.0
29.285714285714285,105.71428571428572,2.584717035293579,294.0707702636719
43.42857142857143,105.71428571428572,2.9635696411132812,258.19952392578125
57.57142857142857,105.71428571428572,2.9711925983428955,258.2604675292969
71.71428571428571,105.71428571428572,2.978919506072998,258.3123779296875
85.85714285714286,105.71428571428572,2.978421449661255,258.35528564453125
100.0,105.71428571428572,2.978132963180542,258.3800964355469
1.0,121.42857142857144,0.0,0.0
15.142857142857142,121.42857142857144,0.0,0.0
29.285714285714285,121.42857142857144,2.383131980895996,319.270751953125
43.42857142857143,121.42857142857144,2.587841749191284,296.0818176269531
57.57142857142857,121.42857142857144,2.5872433185577393,296.1495361328125
71.71428571428571,121.42857142857144,2.595095157623291,296.2037048339844
85.85714285714286,121.42857142857144,2.594815492630005,296.23529052734375
100.0,121.42857142857144,2.594635486602783,296.2556457519531
1.0,137.14285714285714,0.0,0.0
15.142857142857142,137.14285714285714,0.0,0.0
29.285714285714285,137.14285714285714,2.2838194370269775,333.78582763671875
43.42857142857143,137.14285714285714,2.291585922241211,333.8670654296875
57.57142857142857,137.14285714285714,2.2994298934936523,333.9370422363281
71.71428571428571,137.14285714285714,2.2991156578063965,333.982177734375
85.85714285714286,137.14285714285714,2.298927068710327,334.0092468261719
100.0,137.14285714285714,2.3071162700653076,334.0295715332031
1.0,152.85714285714286,0.0,0.0
15.142857142857142,152.85714285714286,1.612106204032898,457.9664001464844
29.285714285714285,152.85714285714286,2.0483264923095703,371.4581909179687
43.42857142857143,152.85714285714286,2.056175708770752,371.5439758300781
57.57142857142857,152.85714285714286,2.0641138553619385,371.6139526367187
71.71428571428571,152.85714285714286,2.063910722732544,371.6500549316406
85.85714285714286,152.85714285714286,2.072101593017578,371.6748962402344
100.0,152.85714285714286,2.0719869136810303,371.6951904296875
1.0,168.57142857142856,0.0,0.0
15.142857142857142,168.57142857142856,1.511471390724182,491.60986328125
29.285714285714285,168.57142857142856,1.8650016784667969,409.0290222167969
43.42857142857143,168.57142857142856,1.8729040622711184,409.1215515136719
57.57142857142857,168.57142857142856,1.87260103225708,409.18701171875
71.71428571428571,168.57142857142856,1.872464656829834,409.21636962890625
85.85714285714286,168.57142857142856,1.8806798458099363,409.2411804199219
100.0,168.57142857142856,1.880595326423645,409.2592468261719
1.0,184.28571428571428,0.0,0.0
15.142857142857142,184.28571428571428,1.4210669994354248,524.0504760742188
29.285714285714285,184.28571428571428,1.7059777975082395,446.50054931640625
43.42857142857143,184.28571428571428,1.7139402627944946,446.5953369140625
57.57142857142857,184.28571428571428,1.7137207984924316,446.6517639160156
71.71428571428571,184.28571428571428,1.721936821937561,446.68109130859375
85.85714285714286,184.28571428571428,1.7218483686447144,446.70367431640625
100.0,184.28571428571428,1.7217775583267212,446.72174072265625
1.0,200.0,0.0,0.0
15.142857142857142,200.0,1.361884593963623,548.5596923828125
29.285714285714285,200.0,1.5719064474105835,483.8727416992187
43.42857142857143,200.0,1.5799161195755005,483.96978759765625
57.57142857142857,200.0,1.5797590017318726,484.0171813964844
71.71428571428571,200.0,1.5880067348480225,484.0419921875
85.85714285714286,200.0,1.587923884391785,484.0668640136719
100.0,200.0,1.5878782272338867,484.0803833007813
190.0,1.0,0.0,0.0
205.71428571428572,1.0,0.0,0.0
221.42857142857144,1.0,0.0,0.0
237.1428571428571,1.0,0.0,0.0
252.8571428571429,1.0,0.0,0.0
268.57142857142856,1.0,0.0,0.0
284.2857142857143,1.0,0.0,0.0
300.0,1.0,0.0,0.0
190.0,15.142857142857142,17.89552879333496,43.18635559082031
205.71428571428572,15.142857142857142,18.822093963623047,41.080535888671875
221.42857142857144,15.142857142857142,18.816911697387695,41.091819763183594
237.1428571428571,15.142857142857142,18.812768936157227,41.10084533691406
