Time_min,Initial_POC,Min_Core_O2,Anoxic_Volume_Pct
5.116666666666666,47000.0,0.07420814782381058,48.87640449438202
5.133333333333334,47000.0,0.0793280154466629,48.31460674157304
5.15,47000.0,0.08499281853437424,48.31460674157304
5.166666666666667,47000.0,0.09123890846967697,44.9438202247191
5.183333333333334,47000.0,0.09810247272253036,44.9438202247191
5.2,47000.0,0.10561849176883698,42.69662921348314
5.216666666666667,47000.0,0.11382126808166504,42.69662921348314
5.233333333333333,47000.0,0.1227436512708664,41.57303370786517
5.25,47000.0,0.13241642713546753,41.57303370786517
5.266666666666667,47000.0,0.1428678035736084,39.8876404494382
5.283333333333333,47000.0,0.15412354469299316,38.764044943820224
5.3,47000.0,0.1662062406539917,38.764044943820224
5.316666666666666,47000.0,0.17913484573364258,37.640449438202246
5.333333333333333,47000.0,0.19292522966861725,37.640449438202246
5.35,47000.0,0.20758891105651855,34.26966292134831
5.366666666666666,47000.0,0.22313372790813446,34.26966292134831
5.383333333333334,47000.0,0.23956309258937836,33.146067415730336
5.4,47000.0,0.2568761110305786,30.337078651685395
5.416666666666667,47000.0,0.2750682532787323,29.213483146067414
5.433333333333334,47000.0,0.2941315770149231,29.213483146067414
5.45,47000.0,0.31405335664749146,29.213483146067414
5.466666666666667,47000.0,0.3348175883293152,29.213483146067414
5.483333333333333,47000.0,0.3564053177833557,28.08988764044944
5.5,47000.0,0.3787946403026581,25.842696629213485
5.516666666666667,47000.0,0.40196114778518677,22.47191011235955
5.533333333333333,47000.0,0.4258785843849182,20.786516853932586
5.55,47000.0,0.4505178928375244,20.786516853932586
5.566666666666666,47000.0,0.47584956884384155,19.662921348314608
5.583333333333333,47000.0,0.501842737197876,17.415730337078653
5.6,47000.0,0.5284663438796997,17.415730337078653
5.616666666666666,47000.0,0.5556889772415161,17.415730337078653
5.633333333333334,47000.0,0.5834776759147644,17.415730337078653
5.65,47000.0,0.6118011474609375,12.921348314606742
5.666666666666667,47000.0,0.6406280994415283,11.235955056179774
5.683333333333334,47000.0,0.6699284315109253,8.98876404494382
5.7,47000.0,0.699672520160675,8.98876404494382
5.716666666666667,47000.0,0.729830265045166,7.865168539325842
5.733333333333333,47000.0,0.7603752613067627,6.741573033707865
5.75,47000.0,0.7912803888320923,6.741573033707865
5.766666666666667,47000.0,0.8225200176239014,6.741573033707865
5.783333333333333,47000.0,0.854070782661438,1.6853932584269662
5.8,47000.0,0.885909378528595,0.5617977528089888
5.816666666666666,47000.0,0.918014407157898,0.5617977528089888
5.833333333333333,47000.0,0.9503674507141113,0.5617977528089888
5.85,47000.0,0.9829497337341309,0.5617977528089888
5.866666666666666,47000.0,1.015744924545288,0.0
5.883333333333334,47000.0,1.048736810684204,0.0
5.9,47000.0,1.0819101333618164,0.0
5.916666666666667,47000.0,1.1152534484863281,0.0
5.933333333333334,47000.0,1.1487531661987305,0.0
5.95,47000.0,1.1823993921279907,0.0
5.966666666666667,47000.0,1.2161818742752075,0.0
5.983333333333333,47000.0,1.250091791152954,0.0
6.0,47000.0,1.284118890762329,0.0
6.016666666666667,47000.0,1.3182600736618042,0.0
6.033333333333333,47000.0,1.3525052070617676,0.0
6.05,47000.0,1.3868515491485596,0.0
6.066666666666666,47000.0,1.4212932586669922,0.0
6.083333333333333,47000.0,1.4558253288269043,0.0
6.1,47000.0,1.4904465675354004,0.0
6.116666666666666,47000.0,1.5251539945602417,0.0
6.133333333333334,47000.0,1.5599414110183716,0.0
6.15,47000.0,1.594804048538208,0.0
6.166666666666667,47000.0,1.6297433376312256,0.0
6.183333333333334,47000.0,1.664756178855896,0.0
6.2,47000.0,1.6998409032821655,0.0
6.216666666666667,47000.0,1.734995722770691,0.0
6.233333333333333,47000.0,1.7702202796936035,0.0
6.25,47000.0,1.8055119514465332,0.0
6.266666666666667,47000.0,1.8408656120300293,0.0
6.283333333333333,47000.0,1.8762857913970947,0.0
6.3,47000.0,1.9117693901062012,0.0
6.316666666666666,47000.0,1.9473116397857666,0.0
6.333333333333333,47000.0,1.9829118251800537,0.0
6.35,47000.0,2.0185670852661133,0.0
6.366666666666666,47000.0,2.0542807579040527,0.0
6.383333333333334,47000.0,2.090039014816284,0.0
6.4,47000.0,2.125854015350342,0.0
6.416666666666667,47000.0,2.161712408065796,0.0
6.433333333333334,47000.0,2.197622299194336,0.0
6.45,47000.0,2.233572006225586,0.0
6.466666666666667,47000.0,2.269558906555176,0.0
6.483333333333333,47000.0,2.3055837154388428,0.0
6.5,47000.0,2.341644763946533,0.0
6.516666666666667,47000.0,2.377722978591919,0.0
6.533333333333333,47000.0,2.4138364791870117,0.0
6.55,47000.0,2.4499619007110596,0.0
6.566666666666666,47000.0,2.486109972000122,0.0
6.583333333333333,47000.0,2.5222725868225098,0.0
6.6,47000.0,2.558445930480957,0.0
6.616666666666666,47000.0,2.5946145057678223,0.0
6.633333333333334,47000.0,2.630789041519165,0.0
6.65,47000.0,2.6669631004333496,0.0
6.666666666666667,47000.0,2.703136920928955,0.0
6.683333333333334,47000.0,2.7392852306365967,0.0
6.7,47000.0,2.7754271030426025,0.0
6.716666666666667,47000.0,2.81156063079834,0.0
6.733333333333333,47000.0,2.8476696014404297,0.0
6.75,47000.0,2.8837509155273438,0.0
6.766666666666667,47000.0,2.9198169708251953,0.0
6.783333333333333,47000.0,2.955836296081543,0.0
6.8,47000.0,2.9918227195739746,0.0
