Time_min,Initial_POC,Min_Core_O2,Anoxic_Volume_Pct
0.0,47000.0,9.997027397155762,0.0
0.016666666666666666,47000.0,9.485221862792969,0.0
0.03333333333333333,47000.0,8.968263626098633,0.0
0.05,47000.0,8.450916290283203,0.0
0.06666666666666667,47000.0,7.94370174407959,0.0
0.08333333333333333,47000.0,7.4358015060424805,0.0
0.1,47000.0,6.919230937957764,0.0
0.11666666666666667,47000.0,6.421719551086426,0.0
0.13333333333333333,47000.0,5.925642967224121,0.0
0.15,47000.0,5.4193830490112305,0.0
0.16666666666666666,47000.0,4.934809684753418,0.0
0.18333333333333332,47000.0,4.457608699798584,0.0
0.2,47000.0,3.9666872024536133,0.0
0.21666666666666667,47000.0,3.4994773864746094,0.0
0.23333333333333334,47000.0,3.0533230304718018,0.0
0.25,47000.0,2.5867486000061035,0.0
0.26666666666666666,47000.0,2.1484689712524414,0.0
0.2833333333333333,47000.0,1.7383697032928467,0.0
0.3,47000.0,1.3368092775344849,0.0
0.31666666666666665,47000.0,0.9641900062561035,0.7109004739336493
0.3333333333333333,47000.0,0.6487637162208557,5.687203791469194
0.35,47000.0,0.3872426748275757,6.6350710900473935
0.36666666666666664,47000.0,0.22457396984100342,5.687203791469194
0.38333333333333336,47000.0,0.11258554458618164,4.502369668246446
0.4,47000.0,0.06584028899669647,4.028436018957346
0.4166666666666667,47000.0,0.058768533170223236,3.5545023696682465
0.43333333333333335,47000.0,0.08602344244718552,1.8957345971563981
0.45,47000.0,0.15817826986312866,1.4218009478672986
0.4666666666666667,47000.0,0.29533714056015015,0.9478672985781991
0.48333333333333334,47000.0,0.5190062522888184,0.23696682464454977
0.5,47000.0,0.8416173458099365,0.23696682464454977
0.5166666666666667,47000.0,1.2598676681518555,0.0
0.5333333333333333,47000.0,1.7048890590667725,0.0
0.55,47000.0,1.565558910369873,0.0
0.5666666666666667,47000.0,1.4336004257202148,0.0
0.5833333333333334,47000.0,1.297031044960022,0.0
0.6,47000.0,1.1765522956848145,0.0
0.6166666666666667,47000.0,1.0713469982147217,0.0
0.6333333333333333,47000.0,0.9804649353027344,0.9478672985781991
0.65,47000.0,0.900151789188385,2.843601895734597
0.6666666666666666,47000.0,0.8018372654914856,4.265402843601896
0.6833333333333333,47000.0,0.7188670635223389,7.109004739336493
0.7,47000.0,0.6498756408691406,8.056872037914692
0.7166666666666667,47000.0,0.5934464931488037,9.004739336492891
0.7333333333333333,47000.0,0.5481820702552795,10.90047393364929
0.75,47000.0,0.512759804725647,12.322274881516588
0.7666666666666667,47000.0,0.46047377586364746,13.270142180094787
0.7833333333333333,47000.0,0.41664358973503113,13.744075829383887
0.8,47000.0,0.3826138973236084,16.113744075829384
0.8166666666666667,47000.0,0.3570687770843506,17.061611374407583
0.8333333333333334,47000.0,0.3388652801513672,18.48341232227488
0.85,47000.0,0.32356199622154236,19.90521327014218
0.8666666666666667,47000.0,0.31107932329177856,22.748815165876778
0.8833333333333333,47000.0,0.28067317605018616,25.59241706161137
0.9,47000.0,0.25575390458106995,31.753554502369667
0.9166666666666666,47000.0,0.23829083144664764,35.308056872037916
0.9333333333333333,47000.0,0.22732506692409515,39.57345971563981
0.95,47000.0,0.22207319736480713,42.18009478672986
0.9666666666666667,47000.0,0.2135467678308487,42.41706161137441
0.9833333333333333,47000.0,0.1922958791255951,43.60189573459716
1.0,47000.0,0.17242369055747986,43.3649289099526
1.0166666666666666,47000.0,0.15692546963691711,42.65402843601896
1.0333333333333334,47000.0,0.14697106182575226,41.943127962085306
1.05,47000.0,0.13559381663799286,40.99526066350711
1.0666666666666667,47000.0,0.11759288609027863,39.57345971563981
1.0833333333333333,47000.0,0.09574705362319946,38.62559241706161
1.1,47000.0,0.07532056421041489,37.44075829383886
1.1166666666666667,47000.0,0.05783575773239136,36.96682464454976
1.1333333333333333,47000.0,0.043483421206474304,36.018957345971565
1.15,47000.0,0.03500368818640709,36.018957345971565
1.1666666666666667,47000.0,0.03031916171312332,33.88625592417062
1.1833333333333333,47000.0,0.028233123943209648,32.46445497630332
1.2,47000.0,0.028113722801208496,31.04265402843602
1.2166666666666666,47000.0,0.02969128079712391,29.620853080568722
1.2333333333333334,47000.0,0.032937441021203995,28.90995260663507
1.25,47000.0,0.03799393028020859,27.96208530805687
1.2666666666666666,47000.0,0.0451294407248497,27.488151658767773
1.2833333333333334,47000.0,0.054708320647478104,26.303317535545023
1.3,47000.0,0.06578999012708664,25.829383886255926
1.3166666666666667,47000.0,0.07391535490751266,25.355450236966824
1.3333333333333333,47000.0,0.0845598578453064,23.459715639810426
1.35,47000.0,0.09816306829452515,22.748815165876778
1.3666666666666667,47000.0,0.11516380310058594,22.274881516587676
1.3833333333333333,47000.0,0.13596157729625702,20.85308056872038
1.4,47000.0,0.16087183356285095,19.194312796208532
